S_No,Year,Season,State_UT,District,Block_Taluka,Station_Location,Longitude,Latitude,pH,EC_uS_cm,TDS_mg_L,Cl_mg_L,NO3_mg_L,SO4_mg_L,F_mg_L,Total_Hardness_mg_L,Fe_mg_L,As_ppb,U_ppb,Mn_mg_L,Cu_mg_L,Pb_mg_L,Zn_mg_L,Ni_mg_L,Cd_mg_L,Cr_mg_L,Data_Source,Data_Type
578,2024,Pre-Monsoon,Assam,Tinsukia,Kakopathar,Kumsang Selenguri,95.6331,27.6197,6.69,214.0,139.0,35.0,4.0,9.0,0.82,100.0,6.301,0.67,0.04,0.395,0.001,0.0,0.02,0.002,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
579,2024,Pre-Monsoon,Assam,Tinsukia,Kakopathar,Sitpani,95.7896,27.6133,6.68,197.0,128.0,35.0,1.0,12.0,0.76,100.0,0.199,0.1,0.04,0.064,0.001,,0.008,0.017,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
580,2024,Pre-Monsoon,Assam,Tinsukia,Sadiya,Chapakhowa,95.766,27.9077,7.11,194.0,126.0,35.0,2.0,11.0,0.54,110.0,0.059,0.16,0.2,0.001,0.0,,0.003,0.0,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
581,2024,Pre-Monsoon,Assam,Tinsukia,Guijan,Tinsukia,95.3519,27.4849,6.69,677.0,440.0,99.0,50.0,34.0,0.67,59.0,0.161,0.25,0.23,0.003,0.005,0.0,0.006,0.003,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
582,2024,Pre-Monsoon,Assam,Dibrugarh,Joypur,Kamargaon,95.3743,27.2304,7.04,250.0,162.0,25.0,2.0,10.0,0.82,55.0,0.948,0.2,0.05,0.194,0.002,0.0,0.005,0.006,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
583,2024,Pre-Monsoon,Assam,Charaideo,Saphaketi,Naga Bazaar,95.3475,27.1361,6.61,209.0,136.0,39.0,3.0,23.0,0.64,85.0,0.707,0.23,0.01,0.035,0.003,0.0,0.009,0.006,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
584,2024,Pre-Monsoon,Assam,Charaideo,Saphaketi,Nagakata,95.306,27.1479,7.13,401.0,261.0,18.0,3.0,44.0,0.38,45.0,0.271,0.39,0.0,0.397,0.004,0.0,0.003,0.005,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
585,2024,Pre-Monsoon,Assam,Dibrugarh,Tingkhong,Tingkhong,95.0771,27.2028,8.35,445.0,289.0,25.0,1.0,1.0,0.02,130.0,0.511,2.3,0.19,0.008,0.001,,,0.001,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
586,2024,Pre-Monsoon,Assam,Dibrugarh,Khowang,Azarguri gaon,94.8904,27.2618,8.31,482.0,313.0,60.0,3.0,37.0,0.28,175.0,0.118,0.74,0.24,0.014,0.002,,,0.002,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
587,2024,Pre-Monsoon,Assam,Sibsagar,Moran,Garbhaga,94.7408,27.1894,8.37,227.0,148.0,21.0,0.0,1.0,0.24,90.0,0.385,0.94,0.0,0.04,0.004,,0.012,0.001,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
588,2024,Pre-Monsoon,Assam,Sibsagar,Moran,Demow Sukan,94.7432,27.1546,8.29,221.0,144.0,14.0,0.0,2.0,0.32,75.0,9.156,0.37,0.0,3.172,0.003,0.0,0.037,0.008,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
589,2024,Pre-Monsoon,Assam,Dibrugarh,Lahoal,Dikom,95.0692,27.46,8.23,227.0,147.0,18.0,2.0,7.0,0.22,80.0,0.133,0.42,0.17,0.163,0.001,0.0,0.01,0.001,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
590,2024,Pre-Monsoon,Assam,Dibrugarh,Panitola,Chabua,95.1895,27.4931,8.3,99.0,64.0,14.0,1.0,2.0,0.11,35.0,0.061,0.12,0.01,0.004,0.004,0.002,0.015,0.001,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
591,2024,Pre-Monsoon,Assam,Dibrugarh,Dibrugarh,West Kumarni Chiga,94.8847,27.4548,8.13,271.0,176.0,28.0,1.0,5.0,0.03,115.0,2.89,0.51,0.16,0.055,0.008,0.307,0.951,0.014,0.0,0.005,CGWB Ground Water Quality Data (2024),REAL_MEASURED
592,2024,Pre-Monsoon,Assam,Dibrugarh,Barbaruah,Barbaruah,94.8787,27.3987,8.34,415.0,270.0,35.0,1.0,6.0,0.0,200.0,1.899,0.43,0.13,0.14,0.002,0.001,0.012,0.001,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
593,2024,Pre-Monsoon,Assam,Dibrugarh,Tengakhat,Basapathar,95.0877,27.4204,8.32,203.0,132.0,35.0,4.0,2.0,0.3,45.0,6.525,0.87,0.02,0.447,0.002,0.0,0.001,0.002,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
594,2024,Pre-Monsoon,Assam,Dibrugarh,Tengakhat,Puroni Khongia,95.1503,27.3819,8.33,345.0,224.0,35.0,0.0,12.0,0.18,180.0,3.615,0.23,0.01,0.539,0.0,,0.014,0.001,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
595,2024,Pre-Monsoon,Assam,Dibrugarh,Tengakhat,Mohmari,95.2722,27.325,8.2,278.0,181.0,46.0,0.0,25.0,0.1,165.0,5.831,1.06,0.01,0.129,0.005,0.004,,0.007,0.0,0.005,CGWB Ground Water Quality Data (2024),REAL_MEASURED
596,2024,Pre-Monsoon,Assam,Dibrugarh,Dibrugarh,West Amlapatti Namghar,94.896,27.4761,8.2,546.0,355.0,53.0,1.0,24.0,0.08,135.0,14.626,1.19,0.14,0.696,0.033,0.015,0.034,0.013,0.0,0.014,CGWB Ground Water Quality Data (2024),REAL_MEASURED
597,2024,Pre-Monsoon,Assam,Karimganj,Algapur,Badarpur,92.5667,24.8667,8.29,354.0,230.0,43.0,4.0,37.0,0.55,50.0,0.071,0.36,0.01,1.347,0.001,,,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
598,2024,Pre-Monsoon,Assam,Cachar,Katigora,Katigora,92.5889,24.8869,8.18,220.0,143.0,46.0,3.0,15.0,0.32,55.0,0.432,0.24,0.01,0.429,0.011,0.001,0.027,0.002,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
599,2024,Pre-Monsoon,Assam,Cachar,Katigora,Hilara,92.5907,24.9276,8.21,216.0,140.0,21.0,1.0,15.0,0.01,90.0,1.061,0.51,0.02,0.609,0.003,0.0,,0.004,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
600,2024,Pre-Monsoon,Assam,Cachar,Kalain,Kalain,92.5833,24.9722,8.14,437.0,284.0,53.0,2.0,30.0,0.0,50.0,0.055,0.45,0.01,0.074,0.001,,0.001,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
601,2024,Pre-Monsoon,Assam,Cachar,Sonapur,Borkhola,92.7417,24.9389,8.26,115.0,75.0,32.0,0.0,1.0,0.07,30.0,0.033,0.09,0.0,0.123,0.003,0.0,,0.002,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
602,2024,Pre-Monsoon,Assam,Cachar,Elara,Digharkhal,92.5,24.9889,8.21,108.0,70.0,18.0,1.0,11.0,0.06,20.0,0.152,0.3,0.0,0.02,0.002,,0.027,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
603,2024,Pre-Monsoon,Assam,Hailakandi,Algapur,Panchgram New,92.6006,24.8583,8.13,249.0,162.0,50.0,4.0,8.0,0.24,50.0,0.903,0.35,0.01,0.449,0.003,0.0,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
604,2024,Pre-Monsoon,Assam,Hailakandi,Algapur,Syedbond Part 1,92.5826,24.7358,8.34,163.0,106.0,21.0,9.0,13.0,0.38,30.0,6.528,6.49,0.01,0.73,0.006,0.001,0.003,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
605,2024,Pre-Monsoon,Assam,Hailakandi,Lakhinagar,Lakhinagar,92.5311,24.6031,8.17,323.0,210.0,28.0,1.0,4.0,0.38,80.0,0.222,0.29,0.09,0.153,0.002,,0.0,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
606,2024,Pre-Monsoon,Assam,Hailakandi,Lala,Lala,92.5619,24.5978,8.21,102.0,66.0,18.0,1.0,2.0,0.54,50.0,0.042,0.06,0.01,0.006,0.001,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
607,2024,Pre-Monsoon,Assam,Hailakandi,Katlicherra,Katlicherra New,92.6194,24.4514,8.36,322.0,209.0,28.0,0.0,32.0,0.16,130.0,0.05,1.62,0.17,0.089,0.0,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
608,2024,Pre-Monsoon,Assam,Cachar,Borjalinga,Dwarbond,92.7088,24.6325,8.11,448.0,291.0,85.0,1.0,25.0,0.03,130.0,1.242,0.44,0.04,1.471,0.001,,0.002,0.009,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
609,2024,Pre-Monsoon,Assam,Cachar,Silchar,Masimpur,92.7272,24.9404,8.18,272.0,177.0,39.0,2.0,19.0,0.39,70.0,0.563,0.36,0.0,0.785,0.002,,,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
610,2024,Pre-Monsoon,Assam,Cachar,Udarband,Durganagar Part- III,92.8541,24.8643,8.2,491.0,319.0,50.0,1.0,49.0,0.54,180.0,0.824,0.83,0.24,1.377,0.002,,,0.003,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
611,2024,Pre-Monsoon,Assam,Cachar,Udarband,Kashipur,92.7943,24.8217,8.23,447.0,290.0,85.0,0.0,21.0,0.26,110.0,0.212,0.17,0.02,0.071,0.001,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
612,2024,Pre-Monsoon,Assam,Cachar,Lakhipur,Badribasti,92.8917,24.8097,8.14,176.0,115.0,21.0,1.0,19.0,0.93,60.0,0.58,0.31,0.03,0.01,0.001,0.0,,0.001,0.0,0.0,CGWB Ground Water Quality Data (2024),REAL_MEASURED
613,2024,Pre-Monsoon,Assam,Cachar,Jaipur,Tarapur,93.0319,24.8361,8.08,231.0,150.0,57.0,10.0,6.0,0.39,15.0,0.006,0.19,0.71,0.397,0.011,0.013,0.036,0.022,0.0,0.0,CGWB Ground Water Quality Data (2024),REAL_MEASURED
614,2024,Pre-Monsoon,Assam,Cachar,Jaipur,Poilapul,93.0319,24.8361,8.0,208.0,135.0,35.0,0.0,14.0,0.4,25.0,0.644,0.16,0.01,0.346,0.001,,,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
615,2024,Pre-Monsoon,Assam,Cachar,Razabazar,Razabazar,93.05,24.8667,8.08,188.0,122.0,21.0,1.0,16.0,0.43,95.0,0.052,0.35,0.01,0.035,0.001,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
616,2024,Pre-Monsoon,Assam,Cachar,Lakhipur,Fulertol,93.0053,24.7903,8.14,232.0,151.0,43.0,0.0,23.0,0.2,75.0,0.123,0.13,0.02,0.211,0.002,,,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
617,2024,Pre-Monsoon,Assam,Cachar,Norshingpur,Nagdirgram,92.88,24.68,8.32,577.0,375.0,85.0,0.0,28.0,0.66,205.0,0.569,0.23,0.12,0.062,,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
618,2024,Pre-Monsoon,Assam,Cachar,Palanghat,Palanghat,92.8861,24.6525,8.16,320.0,208.0,21.0,0.0,13.0,0.82,45.0,0.249,0.92,0.02,0.11,0.001,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
